country,message_id,message_combination,target_topic,target_position,target_group,target_message,target_constraint_gender,sender_scope,sender_message,sender_category,sender_hatescore
bra,bra-mssge-161,climatechange-left-insult-personal-1,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,female,personal,"Como você é ingênua, sua alarmista climática",insult,1
bra,bra-mssge-162,climatechange-left-insult-group-2,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,NA,group,"Alarmistas climáticos estão destruindo a economia, esses abraçadores de árvore imundos!",insult,2
bra,bra-mssge-163,climatechange-left-insult-personal-2,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,male,personal,"Você é um abraçador de árvore imundo, que só quer destruir a economia!",insult,2
bra,bra-mssge-164,climatechange-left-insult-personal-2,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,female,personal,"Você é uma abraçadora de árvore imunda, que só quer destruir a economia!",insult,2
bra,bra-mssge-165,climatechange-left-threat-group-1,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,NA,group,Alarmistas climáticos deveriam apanhar na cara.,threat,1
bra,bra-mssge-166,climatechange-left-threat-personal-1,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,NA,personal,Você deveria apanhar na cara.,threat,1
bra,bra-mssge-167,climatechange-left-threat-group-2,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,NA,group,Alarmistas climáticos deveriam ser atropelados por caminhonetes!,threat,2
bra,bra-mssge-168,climatechange-left-threat-personal-2,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,NA,personal,Como eu queria te atropelar com minha caminhonete!,threat,2
bra,bra-mssge-169,climatechange-left-mocking-group-1,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,NA,group,"Aham, vamos sim ter como causa da morte um clima mais quentinho",mocking,1
bra,bra-mssge-170,climatechange-left-mocking-personal-1,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,NA,personal,"Ah pronto, alguém está com medo de suar um pouco mais… buáááá buááá",mocking,1
bra,bra-mssge-171,climatechange-left-meme-group-1,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,NA,group,climate_l_group.jpeg,meme,1
bra,bra-mssge-172,climatechange-left-meme-personal-1,climatechange,left,Climate alarmists,Mudanças climáticas são uma ameaça fundamental para a humanidade.,NA,personal,climate_l_personal.jpeg,meme,1
bra,bra-mssge-173,climatechange-right-opinion-group-1,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,group,Negacionistas do clima deveriam ser impedidos de seguir contando mentiras,opinion,1
bra,bra-mssge-174,climatechange-right-opinion-group-2,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,group,Negacionistas do clima deveriam ser expulsos do país!,opinion,2
bra,bra-mssge-175,climatechange-right-insult-group-1,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,group,Negacionistas do clima são estúpidos demais para seguir a ciência,insult,1
bra,bra-mssge-176,climatechange-right-insult-personal-1,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,male,personal,Então você deve ser estúpido demais para seguir a ciência,insult,1
bra,bra-mssge-177,climatechange-right-insult-personal-1,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,female,personal,Então você deve ser estúpida demais para seguir a ciência,insult,1
bra,bra-mssge-178,climatechange-right-insult-group-2,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,group,Negacionistas do clima não conseguem seguir a ciência porque têm o cérebro pequeno demais!,insult,2
bra,bra-mssge-179,climatechange-right-insult-personal-2,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,personal,Idiota! Seu cérebro é pequeno demais pra seguir a ciência!,insult,2
bra,bra-mssge-180,climatechange-right-threat-group-1,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,group,Negacionistas do clima deveriam ter alguma noção da realidade enfiada goela a baixo.,threat,1
bra,bra-mssge-181,climatechange-right-threat-personal-1,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,personal,Que vontade de te enfiar alguma noção da realidade goela a baixo,threat,1
bra,bra-mssge-182,climatechange-right-threat-group-2,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,group,Negacionistas do clima deveriam ser sacrificados para salvar o planeta!,threat,2
bra,bra-mssge-183,climatechange-right-threat-personal-2,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,personal,O melhor jeito de salvar o planeta seria te matar!,threat,2
bra,bra-mssge-184,climatechange-right-mocking-group-1,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,group,Já eu acho que negacionistas do clima que são superestimados kkkkk,mocking,1
bra,bra-mssge-185,climatechange-right-mocking-personal-1,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,personal,"Ah claro, vamos ouvir você ao invés de de um robusto consenso científico kkkkk",mocking,1
bra,bra-mssge-186,climatechange-right-meme-group-1,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,group,climate_r_group.jpeg,meme,1
bra,bra-mssge-187,climatechange-right-meme-personal-1,climatechange,right,Climate skeptics,Mudanças climáticas estão sendo superestimadas - o clima sempre mudou,NA,personal,climate_r_personal.jpeg,meme,1
bra,bra-mssge-188,freespeech-left-opinion-group-1,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,group,Pare de censurar as pessoas! Não há ABSOLUTAMENTE NADA que deveria ser proibido de ser dito,opinion,1
bra,bra-mssge-189,freespeech-left-opinion-group-2,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,group,Pare de censurar as pessoas! Esses militudos deveriam ser expulsos do país!,opinion,2
bra,bra-mssge-190,freespeech-left-insult-group-1,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,group,Esses militudos são perdedores patéticos que não aguentam uma brincadeirinha.,insult,1
bra,bra-mssge-191,freespeech-left-insult-personal-1,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,male,personal,Você é um fracassado patético que não aguenta uma brincadeira,insult,1
bra,bra-mssge-192,freespeech-left-insult-personal-1,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,female,personal,Você é uma fracassada patética que não aguenta uma brincadeira,insult,1
bra,bra-mssge-193,freespeech-left-insult-group-2,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,group,Todos os militudos são comunistas perigosos!,insult,2
bra,bra-mssge-194,freespeech-left-insult-personal-2,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,male,personal,Você é um comunista militudo!,insult,2
bra,bra-mssge-195,freespeech-left-insult-personal-2,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,female,personal,Você é uma comunista militudol!,insult,2
bra,bra-mssge-196,freespeech-left-threat-group-1,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,group,Esses militudos deveriam ser perseguidos.,threat,1
bra,bra-mssge-197,freespeech-left-threat-personal-1,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,personal,Você merece perseguição,threat,1
bra,bra-mssge-198,freespeech-left-threat-group-2,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,group,Morte a todos os militudos!,threat,2
bra,bra-mssge-199,freespeech-left-threat-personal-2,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,male,personal,"Morra, miitudol!",threat,2
bra,bra-mssge-200,freespeech-left-threat-personal-2,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,female,personal,"Morra, milituda!",threat,2
bra,bra-mssge-201,freespeech-left-mocking-group-1,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,group,Justiceiros sociais: lutando contra a injustiça com militância de sofá,mocking,1
bra,bra-mssge-202,freespeech-left-mocking-personal-1,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,personal,"kkkk se liga, ninguém liga para minorias e seus direitos",mocking,1
bra,bra-mssge-203,freespeech-left-meme-group-1,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,group,freespeech_l_group.jpeg,meme,1
bra,bra-mssge-204,freespeech-left-meme-personal-1,freespeech,left,Social justice warrior,O assédio a minorias tem que desaparecer do discurso público,NA,personal,freespeech_l_personal.jpeg,meme,1
bra,bra-mssge-205,freespeech-right-opinion-group-1,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,group,Pare de ofender as pessoas. O ódio deveria ser banido da internet.,opinion,1
bra,bra-mssge-206,freespeech-right-opinion-group-2,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,group,Pare de ofender as pessoas! Quem espalha ódio deveria ser preso!,opinion,2
bra,bra-mssge-207,freespeech-right-insult-group-1,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,group,Esses soldadinhos da liberdade de expressão são um bando de crianças que só postam bosta,insult,1
bra,bra-mssge-208,freespeech-right-insult-personal-1,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,personal,Você é uma criança que só posta bosta,insult,1
bra,bra-mssge-209,freespeech-right-insult-group-2,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,group,Os soldadinhos da liberdade de expressão são uns facistas que só postam bosta!,insult,2
bra,bra-mssge-210,freespeech-right-insult-personal-2,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,male,personal,Você é um facista que tem vergonha de admitir!,insult,2
bra,bra-mssge-211,freespeech-right-insult-personal-2,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,female,personal,Você é uma facista que tem vergonha de admitir!,insult,2
bra,bra-mssge-212,freespeech-right-threat-group-1,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,group,Todos os soldadinhos da liberdade de expressão tinham que levar porrada na cara.,threat,1
bra,bra-mssge-213,freespeech-right-threat-personal-1,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,personal,E não é meu problema se outros quiserem te quebrar a cara.,threat,1
bra,bra-mssge-214,freespeech-right-threat-group-2,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,group,Soldadinhos da liberdade expressão deveriam ser amarrados e jogados numa câmara de gás!,threat,2
bra,bra-mssge-215,freespeech-right-threat-personal-2,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,personal,Você deveria ser mandado pra uma câmara de gás!,threat,2
bra,bra-mssge-216,freespeech-right-mocking-group-1,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,group,Os soldadinhos da liberdade de expressão são todos iguais: postam umas merdas burras e depois choram quando alguém mostra a merda que fizeram,mocking,1
bra,bra-mssge-217,freespeech-right-mocking-personal-1,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,personal,"UAU, você parece muito durão e nervoso, aposto que todo mundo tem MUITO medo de você e de suas opiniões kkkkkk",mocking,1
bra,bra-mssge-218,freespeech-right-meme-group-1,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,group,freespeech_r_group.jpeg,meme,1
bra,bra-mssge-219,freespeech-right-meme-personal-1,freespeech,right,Free speech warriors,Não é meu problema se outras pessoas se ofendem com minha opinião,NA,personal,freespeech_r_personal.jpeg,meme,1
bra,bra-mssge-220,partisanship-left-opinion-group-1,partisanship,left,Lefties,Os partidos de esquerda são os únicos partidos de verdade.,NA,group,Partidos de esquerda deveriam ser impedidos de seguir espalhando mentiras.,opinion,1
bra,bra-mssge-221,partisanship-left-opinion-group-2,partisanship,left,Lefties,Os partidos de esquerda são os únicos partidos de verdade.,NA,group,Partidos de esquerda deveriam ser julgados por traição e serem fechados!,opinion,2
bra,bra-mssge-222,partisanship-left-insult-group-1,partisanship,left,Lefties,Os partidos de esquerda são os únicos partidos de verdade.,NA,group,Esquerdistas são um bando de perdedores preguiçosos.,insult,1
bra,bra-mssge-223,partisanship-left-insult-personal-1,partisanship,left,Lefties,Os partidos de esquerda são os únicos partidos de verdade.,male,personal,Você é um perdedor preguiçoso.,insult,1
bra,bra-mssge-224,partisanship-left-insult-personal-1,partisanship,left,Lefties,Os partidos de esquerda são os únicos partidos de verdade.,female,personal,Você é uma perdedora preguiçosa.,insult,1
bra,bra-mssge-225,partisanship-left-insult-group-2,partisanship,left,Lefties,Os partidos de esquerda são os únicos partidos de verdade.,NA,group,Esses esquerdistas são comunistas malditos!,insult,2
bra,bra-mssge-226,partisanship-left-insult-personal-2,partisanship,left,Lefties,Os partidos de esquerda são os únicos partidos de verdade.,male,personal,Você é um comunista maldito!,insult,2
