,id,text,score,predicted_label,true_label
1584,phl-mssge-388,Ang lahat ng mga motorsiklista ay makasariling ulol.,0.48399165,0.0,1
839,nig-mssge-42,You should be castrated!,0.78207105,1.0,1
72,gbr-mssge-73,You should be killed like vermin!,0.8778702,1.0,1
2248,usa-mssge-254,Death to all homophobes!,0.7998551,1.0,1
1889,phleng-mssge-294,"Protect your family, kick a commie's ass",0.8696708,1.0,1
1039,nig-mssge-242,"Uh oh, the Homos are crying about their rights again.",0.48021027,0.0,1
280,gbr-mssge-281,I want to punch you in the face,0.85333383,1.0,1
1354,phl-mssge-158,"Oo, lahat tayo ay mamamatay dahil sa mas magandang panahon.",0.34804323,0.0,1
480,indeng-mssge-82,Xenophobes are a bunch of nationalist idiots!,0.8696708,1.0,1
2122,usa-mssge-128,Vegans should be rounded up and slaughtered like cattle!,0.7675452,1.0,1
1890,phleng-mssge-295,You deserve to have your ass kicked,0.911035,1.0,1
584,indeng-mssge-186,Social Justice Warriors: fighting injustice one post at a time!,0.030270588,0.0,1
581,indeng-mssge-183,You deserve harassment.,0.56269526,1.0,1
62,gbr-mssge-63,men_r_personal.jpeg,0.025203144,0.0,1
351,gbr-mssge-352,Death to all police-haters!,0.78207105,1.0,1
1446,phl-mssge-250,Ang mga homophobic o ayaw sa mga homosexual ay mga idyotang nagpapalahi!,0.7998551,1.0,1
610,indeng-mssge-212,Leftie Congress supporters should be shot on sight!,0.6948254,1.0,1
1777,phleng-mssge-182,Social justice warriors deserve harassment.,0.52092457,1.0,1
447,indeng-mssge-49,There should be a law preventing toxic men from being in power!,0.25462922,0.0,1
473,indeng-mssge-75,Why are you so obessed with immigrants? Are you some kind of predator? Lol,0.563347,1.0,1
731,indeng-mssge-333,You are an idiotic sheep,0.9248995,1.0,1
1958,phleng-mssge-363,You're a disgusting pig!,0.911035,1.0,1
1747,phleng-mssge-152,"Climate alarmists are economy-destroying, filthy environmentalists!",0.53014356,1.0,1
504,indeng-mssge-106,Casteists shouldn't be tolerated on the internet.,0.47886392,0.0,1
152,gbr-mssge-153,You're just a filthy treehugger who wants to destroy the economy!,0.67735565,1.0,1
265,gbr-mssge-266,All atheists will burn in hell.,0.89241093,1.0,1
1785,phleng-mssge-190,Stop hurting people. Hate should be banned from the internet.,0.119997114,0.0,1
1296,phl-mssge-100,Ang radikal at makakaliwang woke ay dapat puksain!,0.39644176,0.0,1
311,gbr-mssge-312,"Capitalists are such warm, loving people, aren't they?",0.091913216,0.0,1
1906,phleng-mssge-311,I hope someone puts your head on a spike!,0.6744087,1.0,1
1136,nig-mssge-339,I hope someone pushes you off a cliff!,0.7252971,1.0,1
1795,phleng-mssge-200,"Free speech warriors are all the same: post dumb shit, and cry when someone tells them their shit's dumb",0.91625386,1.0,1
67,gbr-mssge-68,Immigrants are dirty rats!,0.9029226,1.0,1
2147,usa-mssge-153,You're just a filthy treehugger who wants to destroy the economy!,0.67735565,1.0,1
1981,phleng-mssge-386,Motorcycles should not be allowed to park in cities.,0.03357032,0.0,1
1507,phl-mssge-311,Sana'y may maglagay ng ulo mo sa malaking pako!,0.6027529,1.0,1
841,nig-mssge-44,"Yes, we need more men with emotions of an 8 year old brat lol",0.48627716,0.0,1
1836,phleng-mssge-241,Die you homo!,0.911035,1.0,1
2343,usa-mssge-349,"You must be a criminal, why else would you want to defund the police?!",0.5130944,1.0,1
2327,usa-mssge-333,You are an idiotic sheep,0.9248995,1.0,1
1436,phl-mssge-240,Kamatayan sa mga homosexual!,0.8696708,1.0,1
1453,phl-mssge-257,Um at sa palagay mo'y may gustong magpakasal sa 'yo?,0.04315203,0.0,1
133,gbr-mssge-134,"We should stop serving meat to children, it's terrible for them",0.15932569,0.0,1
289,gbr-mssge-290,Communist lefties are total imbeciles,0.8540474,1.0,1
2033,usa-mssge-39,"Punch all weak men, toughen them up.",0.69768625,1.0,1
1781,phleng-mssge-186,Social Justice Warriors: fighting injustice one post at a time!,0.030270588,0.0,1
2232,usa-mssge-238,"Protect your family, kick a homo's ass today",0.9248995,1.0,1
1778,phleng-mssge-183,You deserve harassment.,0.56269526,1.0,1
1696,phleng-mssge-101,You should be exterminated!,0.6667219,1.0,1
1780,phleng-mssge-185,"Die, you social justice warrior!",0.54649305,1.0,1
407,indeng-mssge-9,I hope someone punches you in the face.,0.85173553,1.0,1
429,indeng-mssge-31,feminism_r_personal.jpeg,0.061444655,0.0,1
511,indeng-mssge-113,I hope someone punches you in the face.,0.85173553,1.0,1
294,gbr-mssge-295,You deserve to have your arse kicked,0.9029226,1.0,1
705,indeng-mssge-307,"You're the one to blame, capitalist pig!",0.7998551,1.0,1
434,indeng-mssge-36,Crybaby men are a result of weak genes!,0.44002727,0.0,1
1437,phl-mssge-241,"Mamatay ka, bading!",0.1996317,0.0,1
437,indeng-mssge-39,"Punch all weak men, toughen them up.",0.69768625,1.0,1
216,gbr-mssge-217,politics_l_personal.jpeg,0.021432023,0.0,1
1531,phl-mssge-335,Isa kang sinungaling at propagandista!,0.6500014,1.0,1
1782,phleng-mssge-187,Lol lighten up no one gives a shit about minorities and your rights,0.7701451,1.0,1
228,gbr-mssge-229,"""ooo I'm a Tory and anyone who disagrees with me is a communist!"" lol",0.2854869,0.0,1
569,indeng-mssge-171,The best way to save the planet would be to kill you!,0.8403191,1.0,1
1188,nig-mssge-391,You're a petrol consuming crimininal!,0.6051471,1.0,1
353,gbr-mssge-354,"Lol everyone's a police-hater until they have to call the police, right?",0.27412915,0.0,1
1881,phleng-mssge-286,religion_r_group.jpeg,0.03781283,0.0,1
2285,usa-mssge-291,"You're a total imbecile, you communist leftie",0.90451443,1.0,1
1511,phl-mssge-315,inequality_r_personal.jpeg,0.027324399,0.0,1
423,indeng-mssge-25,I hope someone punches you in the face.,0.85173553,1.0,1
1355,phl-mssge-159,"Aw, mayroong takot pawisan, hu hu.",0.015707577,0.0,1
1769,phleng-mssge-174,climate_r_group.jpeg,0.0201057,0.0,1
2095,usa-mssge-101,You should be exterminated!,0.6667219,1.0,1
720,indeng-mssge-322,All traitors should be punched in the face.,0.78207105,1.0,1
1572,phl-mssge-376,Kailangan ng mga bastardong motorcycle-hater ang i-kontrol ang sarili nila!,0.7252971,1.0,1
517,indeng-mssge-119,racism_r_personal.jpeg,0.15545623,0.0,1
1195,nig-mssge-398,cars_r_group.jpeg,0.019603057,0.0,1
51,gbr-mssge-52,You're a dumb tradwife.,0.85333383,1.0,1
1814,phleng-mssge-219,Nacionalistas should be convicted of treason and banned!,0.36867723,0.0,1
1214,phl-mssge-18,Ang mga stay-at-home moms ay tamad lang at walang kwenta.,0.6099415,1.0,1
2071,usa-mssge-77,immigrants_l_personal.jpeg,0.05280026,0.0,1
781,indeng-mssge-383,"haha I bet you don't even know how to drive, so why do you care?",0.32557452,0.0,1
1255,phl-mssge-59,Dapat kang barilin!,0.04067813,0.0,1
120,gbr-mssge-121,"It should be against the law for vegans to have children, it's child cruelty!",0.3281604,0.0,1
561,indeng-mssge-163,Climate skeptics should be thrown out of the country!,0.4014846,0.0,1
1104,nig-mssge-307,"You're the one to blame, capitalist pig!",0.7998551,1.0,1
1187,nig-mssge-390,SUV lovers are all petrol guzzling criminals!,0.5015486,1.0,1
179,gbr-mssge-180,All SJWs are dangerous commies!,0.4475325,0.0,1
121,gbr-mssge-122,Vegans are all ignorant elitists.,0.68408644,1.0,1
816,nig-mssge-19,You aggressive bigot.,0.5739874,1.0,1
802,nig-mssge-5,All feminists are entitled whores!,0.89241093,1.0,1
114,gbr-mssge-115,You should be violently purged from society!,0.61223894,1.0,1
783,indeng-mssge-385,cars_l_personal.jpeg,0.015581916,0.0,1
1123,nig-mssge-326,I'm ashamed of all the stupid whiny traitors in my country,0.7856813,1.0,1
1904,phleng-mssge-309,I hope someone beats you with a bat,0.73663366,1.0,1
978,nig-mssge-181,You're an Social Justice Warrior communist!,0.16043124,0.0,1
1862,phleng-mssge-267,You'll burn in hell soon.,0.85173553,1.0,1
552,indeng-mssge-154,Climate alarmists should all be punched in the face.,0.743089,1.0,1
1245,phl-mssge-49,Dapat may batas na humahadlang sa mga lalaking toxic na maging nasa kapangyarihan!,0.29039988,0.0,1
948,nig-mssge-151,You're such an innocent alarmist fool.,0.802824,1.0,1
811,nig-mssge-14,feminism_l_group.jpeg,0.08241652,0.0,1
1040,nig-mssge-243,Lol! Brace up. No one gives a fuck about homos and your rights.,0.8299589,1.0,1
1758,phleng-mssge-163,Climate skeptics should be thrown out of the country!,0.4014846,0.0,1
902,nig-mssge-105,racism_l_personal.jpeg,0.165053,0.0,1
1048,nig-mssge-251,You're a stupid breeder!,0.89241093,1.0,1
1415,phl-mssge-219,Ang mga Nacionalista ay dapat hatulan ng pagtataksil at pabawalan!,0.37751234,0.0,1
185,gbr-mssge-186,Social Justice Warriors: fighting injustice one post at a time!,0.030270588,0.0,1
1421,phl-mssge-225,Isa kang panganib sa lipunan at dapat suntukin sa mukha.,0.6827122,1.0,1
752,indeng-mssge-354,"Lol everyone's a police-hater until they have to call the police, right?",0.27412915,0.0,1
1731,phleng-mssge-136,Meat-eaters are disgusting.,0.51869136,1.0,1
1927,phleng-mssge-332,"""Patriots"" are all idiotic sheeple",0.8778702,1.0,1
2112,usa-mssge-118,racism_r_group.jpeg,0.15932569,0.0,1
1600,phleng-mssge-5,All feminists are entitled bitches!,0.911035,1.0,1
299,gbr-mssge-300,inequality_l_group.jpeg,0.037105743,0.0,1
1891,phleng-mssge-296,Communists should be hunted for sport!,0.3389984,0.0,1
14,gbr-mssge-15,feminism_l_personal.jpeg,0.0665887,0.0,1
1581,phl-mssge-385,cars_l_personal.jpeg,0.015581916,0.0,1
534,indeng-mssge-136,Meat-eaters are disgusting.,0.5140397,1.0,1
1837,phleng-mssge-242,Uh oh the homos are squealing about their rights again,0.5721988,1.0,1
1966,phleng-mssge-371,police_r_personal.jpeg,0.01847211,0.0,1
1435,phl-mssge-239,Dapat kang tadyakan.,0.026970858,0.0,1
1370,phl-mssge-174,climate_r_group.jpeg,0.0201057,0.0,1
1283,phl-mssge-87,Sana'y may bumaril sa iyo!,0.5250885,1.0,1
419,indeng-mssge-21,Housewives are blood-sucking parasites on the economy.,0.7701451,1.0,1
2003,usa-mssge-9,I hope someone punches you in the face.,0.85173553,1.0,1
1085,nig-mssge-288,Communists should be stopped from destroying this country.,0.31963667,0.0,1
1730,phleng-mssge-135,Meat-eaters should be prosecuted for murder!,0.49142194,0.0,1
1833,phleng-mssge-238,"Protect your family, kick a homo's ass today",0.9248995,1.0,1
800,nig-mssge-3,Feminists are all a bunch of whiny idiots.,0.91625386,1.0,1
576,indeng-mssge-178,SJWs are just pathetic losers who can't take a joke.,0.7782364,1.0,1
471,indeng-mssge-73,You should be killed like vermin!,0.8778702,1.0,1
2079,usa-mssge-85,"I hope someone punches you in the face, xenophobe.",0.85850734,1.0,1
500,indeng-mssge-102,"I thought our institutions were built of building materials, lol",0.06184035,0.0,1
928,nig-mssge-131,"For every burger you don't eat, I'll eat two! lol",0.050573748,0.0,1
1983,phleng-mssge-388,Motorcycle drivers are all selfish morons.,0.85850734,1.0,1
129,gbr-mssge-130,"We'd be better off if vegans would finally shut the fuck up, lol",0.89241093,1.0,1
849,nig-mssge-52,You're just a dunce house wife.,0.6308392,1.0,1
1336,phl-mssge-140,Ang lahat ng mga kumakain ng karne ay dapat gamitan ng taser nang mabigyan sila ng electric shock.,0.53875744,1.0,1
2005,usa-mssge-11,You deserve to be raped!,0.85333383,1.0,1
679,indeng-mssge-281,I want to punch you in the face,0.85333383,1.0,1
6,gbr-mssge-7,You entitled bitch!,0.9029226,1.0,1
2266,usa-mssge-272,religion_l_group.jpeg,0.03592727,0.0,1
1459,phl-mssge-263,Isa kang mayabang na hinayupak.,0.7782364,1.0,1
2072,usa-mssge-78,Xenophobes shouldn't be tolerated on the internet,0.28547668,0.0,1
1845,phleng-mssge-250,Homophobes are idiotic breeders!,0.8364697,1.0,1
113,gbr-mssge-114,Racists should all be violently purged from society!,0.5779532,1.0,1
455,indeng-mssge-57,You should be punched in the face.,0.8252207,1.0,1
1376,phl-mssge-180,Ang lahat ng mga SJW o social justice warriors ay mapanganib na komunista!,0.37751234,0.0,1
109,gbr-mssge-110,All racist whites are pigs!,0.9029226,1.0,1
2090,usa-mssge-96,The woke brigade are all cancel culture thugs!,0.5130944,1.0,1
607,indeng-mssge-209,You are a naxalite bastard!,0.88599813,1.0,1
1712,phleng-mssge-117,"Wow, I never knew you were such an expert on racism!",0.3827457,0.0,1
621,indeng-mssge-223,You're a bigoted pig!,0.8579266,1.0,1
2026,usa-mssge-32,Men should spend less time crying and more time earning a living.,0.2854937,0.0,1
1024,nig-mssge-227,"Die, you PDP supporter!",0.63782936,1.0,1
2154,usa-mssge-160,climate_l_group.jpeg,0.019100413,0.0,1
208,gbr-mssge-209,You're a commie bastard!,0.911035,1.0,1
2144,usa-mssge-150,Climate alarmists are naïve idiots.,0.85850734,1.0,1
814,nig-mssge-17,House-wives should not be allowed to vote!,0.38811707,0.0,1
940,nig-mssge-143,I hope someone butchers and sells you for meat!,0.47796977,0.0,1
393,gbr-mssge-394,4x4 lovers should all be pushed off a bridge and drown!,0.6989911,1.0,1
2176,usa-mssge-182,SJWs deserve harassment.,0.5532103,1.0,1
817,nig-mssge-20,You are just an idle idiot.,0.90451443,1.0,1
1011,nig-mssge-214,"Lol, yeah maybe Labour Party will finally start winning elections",0.056263726,0.0,1
2351,usa-mssge-357,police_l_personal.jpeg,0.019477395,0.0,1
2043,usa-mssge-49,There should be a law preventing toxic men from being in power!,0.25462922,0.0,1
855,nig-mssge-58,Toxic men should all be shot!,0.743089,1.0,1
710,indeng-mssge-312,"Capitalists are such warm, loving people, aren't they?",0.0926474,0.0,1
462,indeng-mssge-64,We should only welcome legal immigrants,0.29771072,0.0,1
154,gbr-mssge-155,You deserve to be punched in the face,0.83334327,1.0,1
290,gbr-mssge-291,"You're a total imbecile, you communist leftie",0.90451443,1.0,1
728,indeng-mssge-330,"Patriotism is harmful, it shouldn't be encouraged in schools",0.20195828,0.0,1
1149,nig-mssge-352,Death to all police-haters!,0.78207105,1.0,1
1059,nig-mssge-262,Atheists are all proud fools.,0.78711975,1.0,1
616,indeng-mssge-218,Sanghis should be stopped from spreading lies,0.36095104,0.0,1
459,indeng-mssge-61,"Aw do you need some big, strong men to take care of you, honey?",0.1537979,0.0,1
1939,phleng-mssge-344,This type of police-hating shouldn't be allowed on the internet.,0.1883923,0.0,1
956,nig-mssge-159,"Aw someone's afraid of getting a little sweaty, shior",0.1893425,0.0,1
2243,usa-mssge-249,"You're a homophobic, insecure loser.",0.85333383,1.0,1
211,gbr-mssge-212,Leftie Labour supporters should be shot on sight!,0.6948254,1.0,1
316,gbr-mssge-317,Traitors are dangerous! They should be arrested and thrown in jail!,0.49142194,0.0,1
15,gbr-mssge-16,Stay-at-home mums should get a real job.,0.17025198,0.0,1
947,nig-mssge-150,Climate alarmists are ignorant dullards.,0.75027496,1.0,1
867,nig-mssge-70,Immigrants should be punched in the face.,0.8460273,1.0,1
786,indeng-mssge-388,SUV drivers are all selfish morons.,0.85333383,1.0,1
253,gbr-mssge-254,Death to all homophobes!,0.7998551,1.0,1
806,nig-mssge-9,I hope someone punches you in the face.,0.85173553,1.0,1
1008,nig-mssge-211,You should be punched for being a lefty.,0.6943677,1.0,1
1548,phl-mssge-352,Kamatayan sa lahat ng mga 'di nagtitiwala sa kapulisan!,0.70934254,1.0,1
1592,phl-mssge-396,"Kalayaang gawin ang ano, gumulong sa kanal? Lol",0.14950264,0.0,1
2063,usa-mssge-69,You're just a dirty immigrant!,0.8299589,1.0,1
270,gbr-mssge-271,"Go home, atheist, you're drunk!",0.6588125,1.0,1
1285,phl-mssge-89,"Aw, mayroon bang nakakaramdam ng panganib sa mga nakatatakot na taong kayumanggi ang balat? Hu hu",0.20335422,0.0,1
1073,nig-mssge-276,Religious people are all a bunch of bible beating follow follow.,0.42985553,0.0,1
769,indeng-mssge-371,police_r_personal.jpeg,0.01859777,0.0,1
2366,usa-mssge-372,This type of SUV-hating shouldn't be allowed on the internet.,0.1587729,0.0,1
638,indeng-mssge-240,Death to all homosexuals!,0.944597,1.0,1
502,indeng-mssge-104,racism_l_group.jpeg,0.1587729,0.0,1
1169,nig-mssge-372,This type of SUV-hating shouldn't be allowed on the internet.,0.1587729,0.0,1
1610,phleng-mssge-15,feminism_l_personal.jpeg,0.067380086,0.0,1
1841,phleng-mssge-246,Homophobic extremism should be forbidden,0.24603334,0.0,1
1393,phl-mssge-197,At hindi ko problema kung gusto kang suntukin sa mukha ng ibang tao.,0.54744303,1.0,1
1570,phl-mssge-374,Ang mga motorcycle-hater ay mga bobong motorista.,0.6798578,1.0,1
2170,usa-mssge-176,Stop censoring people. There is NOTHING that should not be allowed to be said.,0.043646812,0.0,1
372,gbr-mssge-373,Petrol and diesel cars are safer and should be the only cars sold!,0.008984734,0.0,1
1541,phl-mssge-345,"Ang mga 'di nagtitiwala sa kapulisan ay mapanganib, dapat silang ikulong!",0.34804323,0.0,1
1925,phleng-mssge-330,"Patriotism is harmful, it shouldn't be encouraged in schools",0.20219094,0.0,1
1901,phleng-mssge-306,Capitalist pigs are the ones to blame!,0.6852916,1.0,1
1695,phleng-mssge-100,The radical woke left should be exterminated!,0.5507274,1.0,1
515,indeng-mssge-117,"Wow, I never knew you were such an expert on casteism!",0.10566349,0.0,1
1748,phleng-mssge-153,You're just a filthy environmentalist who wants to destroy the economy!,0.6500014,1.0,1
2387,usa-mssge-393,I should kick your ass,0.944597,1.0,1
1106,nig-mssge-309,I hope someone beats you with a bat,0.73663366,1.0,1
1016,nig-mssge-219,PDP shoud get imprisoned of treason and banned!,0.33587718,0.0,1
1672,phleng-mssge-77,immigrants_l_personal.jpeg,0.05280026,0.0,1
932,nig-mssge-135,Meat eaters should be sued for murder!,0.52199906,1.0,1
2379,usa-mssge-385,cars_l_personal.jpeg,0.015581916,0.0,1
27,gbr-mssge-28,"Oh yeah, stay-at-home mums are the best. That's why society doesn't pay them.",0.063423134,0.0,1
681,indeng-mssge-283,You should be crucified - let's see who's having an empty life then!,0.60325533,1.0,1
1863,phleng-mssge-268,Execute all atheists!,0.8252207,1.0,1
779,indeng-mssge-381,I'd like to run you over with my SUV!,0.60325533,1.0,1
1625,phleng-mssge-30,feminism_r_group.jpeg,0.08241652,0.0,1
1859,phleng-mssge-264,Atheists are all dirty infidels!,0.8460273,1.0,1
1304,phl-mssge-108,Ang lahat ng puting rasista ay mga panatikong gago.,0.8403191,1.0,1
1714,phleng-mssge-119,racism_r_personal.jpeg,0.15545623,0.0,1
1732,phleng-mssge-137,"You're disgusting, meat-eater.",0.7998551,1.0,1
1331,phl-mssge-135,Ang mga kumakain ng karne ay dapat kasuhan ng pagpatay!,0.49142194,0.0,1
